genenames	log2FoldChange	padj	minus_log10_p_value	sig
FBgn0027783	0.1423667075927421	0.659312560172523	0.18090865069090983	0
FBgn0027784	-0.14945738999145783	0.7997395982889164	0.09705139980290925	0
FBgn0027785	-0.1186601916599817	0.6931316013671274	0.15918430027785352	0
FBgn0027786	-0.09987181123301878	0.7663334611617363	0.1155822110078013	0
FBgn0027791	0.13605866875796271	0.8395541164263478	0.07595130463866656	0
FBgn0027793	-0.08784214825317364	0.9609292458076982	0.01730858869621322	0
FBgn0027794	-0.010245728192785875	0.98992936841265	0.004395791264003092	0
FBgn0027795	-0.15977136248466403	0.857076143789347	0.06698059306097719	0
FBgn0027835	0.06416730918029695	0.8333257959392459	0.0791851742037818	0
FBgn0027836	-0.5795958001234663	9.02062218681481e-4	3.044763506473426	0
FBgn0027841	-0.23493547518268448	0.49719888354340197	0.30346985523450426	0
FBgn0027842	0.2259479522977055	0.3289378783590514	0.48288611309343366	0
FBgn0027843	-0.5940879576141469	7.350222740438359e-4	3.133699499898453	0
FBgn0027864	0.3490421205247898	0.5746173102326512	0.24062129511176272	0
FBgn0027865	-0.6329933546344826	0.04677790620310784	1.329959221278192	0
FBgn0027866	0.10417210380568508	0.7488851986275061	0.12558475295993027	0
FBgn0027868	0.13415972510184976	0.7997395982889164	0.09705139980290925	0
FBgn0027872	-0.265256389068123	0.6341756908114952	0.19779040934262046	0
FBgn0027873	-0.017104246334214583	0.9750854605112653	0.01095731927381338	0
FBgn0027885	-0.2872982700595567	0.17010659561361485	0.7692788469808175	0
FBgn0027889	-0.2141210995823504	0.17452079705806406	0.7581528122040778	0
FBgn0027903	0.06621553197931393	0.8855498851418747	0.05278696893848293	0
FBgn0027914	-0.240352610729786	0.4102052295717245	0.3869988072546701	0
FBgn0027929	-0.46562738725882086	0.08933643956862838	1.0489713599737645	0
FBgn0027930	-0.11253653016096796	0.6406593232328197	0.19337284937528743	0
FBgn0027932	-0.2731524201057725	0.07153843045276985	1.1454605924674337	0
FBgn0027936	-0.1830819182061049	0.6537861795333652	0.1845642642632003	0
FBgn0027945	-0.5542339687951432	0.06244477546331051	1.2045038916752937	0
FBgn0027948	-0.26002170566831645	0.2687500443702182	0.5706514553749825	0
FBgn0027949	-0.6460674076216862	1.0156528468144862e-8	7.993254709843601	0
FBgn0027950	-0.17674009025206427	0.6369251069032903	0.19591163135512069	0
FBgn0027951	0.12718508394636172	0.6518205243627683	0.18587196869879963	0
FBgn0028274	0.0435370135941114	0.9372824242643933	0.028129526702055537	0
FBgn0028292	0.050091971145746685	0.9182188518784549	0.03705379501288647	0
FBgn0028325	0.3264227926966926	0.12075218886577457	0.918104988081944	0
FBgn0028327	-0.6073457720605746	2.966577534505882e-7	6.527744296452426	0
FBgn0028331	0.3630382855303691	0.047877646120783164	1.3198672095998871	0
FBgn0028336	-0.0906266899396331	0.8370442131218663	0.07725160173466333	0
FBgn0028341	0.11534994761422378	0.8012398192252901	0.09623747570385066	0
FBgn0028342	-0.1487458243473018	0.6816269226490919	0.166453264299124	0
FBgn0028343	-0.11696149535612739	0.7203608426802578	0.14244990255722664	0
FBgn0028360	-0.309713849226251	0.14802291981864488	0.8296710333882134	0
FBgn0028372	-0.16304302577195665	0.6492982746189492	0.18755575117693624	0
FBgn0028373	-1.2964464260069697	0.0045724983981647385	2.339846437993336	0
FBgn0028375	-0.2228339301527183	0.46691668043807477	0.330760610770819	0
FBgn0028379	0.018796564881864132	0.9931922759102358	0.0029666666271454824	0
FBgn0028380	0.1433158531145064	0.7597801166392709	0.11931207607063367	0
FBgn0028382	-0.0407961097886646	0.9549043835072838	0.020040113017429376	0
FBgn0028386	0.3905494465868922	0.13944608133864006	0.8555936856067321	0
FBgn0028387	0.09158633758250186	0.8584089590200146	0.06630575838524193	0
FBgn0028394	0.6735948536398914	0.004549432155751045	2.342042807082198	0
FBgn0028397	0.7455751437939541	0.0025030604544946573	2.6015286610843957	0
FBgn0028398	0.4160101683659749	0.3880026983140855	0.41116525415104277	0
FBgn0028399	0.24655568574253903	0.3746149161430388	0.4264149341961172	0
FBgn0028401	0.07887940359658231	0.8639342826946739	0.0635192919522981	0
FBgn0028402	-0.03429188771711277	0.9494784645435697	0.022514881201801413	0
FBgn0028406	0.030447976673366135	0.9725716725439388	0.012078383993643175	0
FBgn0028408	0.35014105976769905	0.6654410959064989	0.17689038174447996	0
FBgn0028411	-0.18583582729601306	0.6540907797710838	0.18436197274964733	0
FBgn0028418	-0.7442527575442205	0.6248442946399765	0.20422819130127493	0
FBgn0028419	0.02521711586198337	0.9609402209045913	0.01730362850083926	0
FBgn0028420	0.34575124880582386	0.1324308622853507	0.8780107931567396	0
FBgn0028421	-0.04779360900369194	0.9036230583819567	0.04401269541405225	0
FBgn0028424	-0.16922150314066176	0.6518205243627683	0.18587196869879963	0
FBgn0028425	0.22330288208102142	0.13509926137812894	0.869347025369381	0
FBgn0028426	0.20271411054499316	0.43986356528568565	0.35668200995016347	0
FBgn0028427	-0.1545743808580584	0.49195112190700757	0.30807804467282734	0
FBgn0028428	-0.46053050381182575	0.12531931392038614	0.9019819913949132	0
FBgn0028429	0.10124538432073202	0.8436546190252067	0.0738353113728243	0
FBgn0028430	0.2484585051549331	0.8902299350593017	0.0504978061302355	0
FBgn0028433	1.3482661306658354	5.0583384570750924e-8	7.295992115062322	0
FBgn0028434	-0.9841996174025431	4.5518651488596666e-4	3.3418106126001614	0
FBgn0028436	-0.020587447501914397	0.9788059259340872	0.009303409985671819	0
FBgn0028467	0.1510183589006454	0.5067467435063578	0.29520903352151195	0
FBgn0028468	0.04794553286135508	0.9483387325909384	0.023036511375803627	0
FBgn0028470	0.05880951132872235	0.8656470626088698	0.06265914032008209	0
FBgn0028471	0.01019477746832645	0.9862295733815241	0.006021978722504485	0
FBgn0028473	0.5293242453267331	0.0025142644465944463	2.599589045800117	0
FBgn0028474	0.04997429107677577	0.9131499675062531	0.039457892003542064	0
FBgn0028475	-0.06826905638828966	0.8189988558755669	0.08671670493955098	0
FBgn0028476	0.015720462234562936	0.9754842292964628	0.010779747473857527	0
FBgn0028479	0.21951511245818908	0.4219198947821682	0.37476999585441756	0
FBgn0028480	0.15037763212885338	0.6816269226490919	0.166453264299124	0
FBgn0028482	0.5255825859773211	0.38702396368750264	0.41226214357270846	0
FBgn0028484	-0.014846800867097495	0.9780109378457541	0.009656288137253369	0
FBgn0028485	0.2699804148057609	0.25579369684742387	0.5921101614136953	0
FBgn0028487	0.234425198914688	0.29108525101838695	0.5359797992455003	0
FBgn0028490	0.40580768125061645	0.04817656531431646	1.3171641656953204	0
FBgn0028491	-0.6525498794977905	0.030921325663034707	1.5097418952259212	0
FBgn0028494	0.15418307049111024	0.5779430031210675	0.2381149896946277	0
FBgn0028497	0.09182609513767404	0.7663922208727771	0.11554891213563535	0
FBgn0028499	-0.2640453090850054	0.5671496949678344	0.2463022971598876	0
FBgn0028500	0.19656931651681853	0.24499366954861465	0.6108451373318919	0
FBgn0028504	0.04091200071201263	0.9609402209045913	0.01730362850083926	0
FBgn0028506	0.0037728115473884692	0.9955974626808157	0.0019162188785556064	0
FBgn0028507	-0.2038953867118027	0.524079966395677	0.2806024414233394	0
FBgn0028509	0.1353504303138878	0.6428639134214056	0.19188095227835716	0
FBgn0028513	0.05294404284259061	0.9896651247229199	0.004511733773852529	0
FBgn0028514	1.0513040822282893	4.0221989904645617e-7	6.3955364473337735	0
FBgn0028515	0.09993068803277741	0.6858289226208182	0.1637842038670919	0
FBgn0028519	-0.5389393696395818	0.7193125268225292	0.14308237639804833	0
FBgn0028523	-0.14559072074766183	0.7663334611617363	0.1155822110078013	0
FBgn0028530	-0.23384691095631552	0.4785342171655089	0.32008700293443754	0
FBgn0028535	-0.046685687185998775	0.9549043835072838	0.020040113017429376	0
FBgn0028538	0.035007871420119026	0.9429101651457067	0.025529682278568697	0
FBgn0028539	0.06945134273959307	0.8387837445440967	0.07634999466259092	0
FBgn0028540	0.8349388249986455	0.0028662446163850905	2.5426867479886313	0
FBgn0028541	-0.0012924766097189002	0.9967784657490287	0.0014013530157541585	0
FBgn0028542	0.9562247462474177	2.1091832613140814e-4	3.675885683930643	0
FBgn0028543	0.539782555382251	0.02484947165700654	1.6046828406886335	0
FBgn0028546	-0.12564811153190358	0.6869265268424354	0.163089712275702	0
FBgn0028550	-0.014539644273356647	0.9890162478780042	0.004796573614349967	0
FBgn0028552	0.021407246678420862	0.9762771994513401	0.01042685333786999	0
FBgn0028554	-0.07299286971428615	0.8480744215567684	0.07156603518047748	0
FBgn0028562	0.48035923724862667	0.8208014699805054	0.085761874449790207	0
FBgn0028563	0.6090664829599627	3.371276060039062e-6	5.472205683420055	0
FBgn0028572	0.18606630517896794	0.6979806290803141	0.15615663009928257	0
FBgn0028573	-0.6045552122146602	0.1864629152184776	0.7294075301687991	0
FBgn0028577	0.139524572441485	0.7297103335264082	0.1368495036010787	0
FBgn0028579	-0.011868461146510583	0.9819884800168573	0.007893607013922574	0
FBgn0028582	0.082943045552819325	0.8572680362552358	0.06688336889750705	0
FBgn0028622	-0.629747356825115	0.7566771035449328	0.12108940724365944	0
FBgn0028646	0.30945170376117137	0.052547494624007644	1.2794479855711691	0
FBgn0028647	-0.1376109312827362	0.7844438507244814	0.10543813709072393	0
FBgn0028648	-0.03197422400622242	0.9624864769208	0.016605363679132314	0
FBgn0028658	-0.25373376926531327	0.7877554002924649	0.10360861092872727	0
FBgn0028662	0.012182769273054712	0.989015272844677	0.00479700176889577	0
FBgn0028663	0.03443647206547125	0.9540588791351915	0.02042482226188886	0
FBgn0028664	0.37570773060905516	0.4655765844899443	0.33200887003026247	0
FBgn0028665	-0.011196720621288214	0.986476414076491	0.005913293948418176	0
FBgn0028670	-0.24929912805705218	0.288261002959852	0.5402141066402062	0
FBgn0028671	0.22245888174358083	0.3328433491504456	0.47776011666369816	0
FBgn0028675	-0.1461497241580249	0.7997395982889164	0.09705139980290925	0
FBgn0028683	0.06734204766372318	0.953638376270742	0.020616280394037557	0
FBgn0028684	-0.2930041514611558	0.08222171828916655	1.0850134514707055	0
FBgn0028685	-0.08404736406967982	0.8486894438227619	0.07125119963557228	0
FBgn0028686	-0.21680317474143823	0.37769135773704343	0.4228629525038329	0
FBgn0028687	-0.10026852572060244	0.7395253216475567	0.13104695099294045	0
FBgn0028688	-0.08511117928626237	0.8482583212129603	0.07147187133607684	0
FBgn0028689	-0.04607203448974956	0.8787539462958355	0.05613271164420267	0
FBgn0028690	-0.23552532333072845	0.12127120406440668	0.9162423104325311	0
FBgn0028691	-0.20835485063015866	0.2687500443702182	0.5706514553749825	0
FBgn0028692	-0.22838860842718803	0.2770900231861967	0.5573791110029898	0
FBgn0028693	-0.14282259611348613	0.6540907797710838	0.18436197274964733	0
FBgn0028694	-0.28168117916088337	0.11086254529996238	0.9552151546355044	0
FBgn0028695	-0.16636497998227917	0.6514942248066359	0.18608942975297232	0
FBgn0028696	0.12540883757140361	0.7203608426802578	0.14244990255722664	0
FBgn0028700	0.14438713066633038	0.7502376904729605	0.12480112153259963	0
FBgn0028703	0.25521513295436254	0.24833699835648188	0.6049585724911654	0
FBgn0028704	-0.21015872342540765	0.8510487837434526	0.07004554461182716	0
FBgn0028707	0.16416189404211323	0.8528439659108038	0.06913041894100963	0
FBgn0028708	0.057964998554093455	0.9139339067028833	0.03908521016562241	0
FBgn0028717	0.25724408032444124	0.14538588449925868	0.8374777570372695	0
FBgn0028734	-0.034462800748728636	0.9350196453282883	0.029179264241877508	0
FBgn0028737	0.06657338684851337	0.8639342826946739	0.0635192919522981	0
FBgn0028738	-0.05132179574463281	0.9609402209045913	0.01730362850083926	0
FBgn0028740	-0.42990933913714413	0.28850484454508524	0.5398468898166275	0
FBgn0028743	0.10967424236985858	0.9430947336287054	0.02544468030003981	0
FBgn0028744	0.22847122796083047	0.14773212152255344	0.8305250653970325	0
FBgn0028746	-0.1143026772459116	0.9010592159695041	0.045246667041209006	0
FBgn0028836	-0.10230377781727165	0.7809395764610723	0.10738256743473754	0
FBgn0028837	-0.05572104642107722	0.9168553194190294	0.037699190977003985	0
FBgn0028859	-0.4292564375187506	0.7697879411874402	0.11362889645885121	0
FBgn0028863	-0.24390424749546621	0.7115739395432704	0.1477799657592801	0
FBgn0028886	-0.08573998575879815	0.895321848269919	0.04802081742008992	0
FBgn0028894	0.2013766786897614	0.6057546799955976	0.21770322186497218	0
FBgn0028895	0.10164796269933747	0.8993269958815866	0.04608236979521571	0
FBgn0028897	-0.04419916132624662	0.963840235038962	0.015994948245770597	0
FBgn0028899	-0.8552489726343295	0.45722022989427963	0.33987456231637064	0
FBgn0028903	-1.2494959960490968	0.33198519773070945	0.47888127981158296	0
FBgn0028905	0.3029456257681596	0.8984768784794922	0.046493094601722906	0
FBgn0028906	0.39611209222949284	0.7329710225590783	0.1349131945150149	0
FBgn0028916	0.31418140042067505	0.13513339706144673	0.8692373055519069	0
FBgn0028919	-0.18466678828835698	0.7225689526629085	0.14112070312899289	0
FBgn0028925	0.11535917942619481	0.8397935848198556	0.07582744725937772	0
FBgn0028926	0.09533470722211239	0.8475010795340197	0.07185973992680451	0
FBgn0028931	-0.09158675821660797	0.8993269958815866	0.04608236979521571	0
FBgn0028932	-0.12458636432176881	0.8532285731795454	0.06893460919257657	0
FBgn0028936	0.4335948853183248	0.1808915876185674	0.7425816295790285	0
FBgn0028939	2.4046699808028613	2.603359386608465e-4	3.584465874592551	1
FBgn0028940	0.3488716215553824	0.15930592526695972	0.7977680706339745	0
FBgn0028941	-0.9811604069048699	0.3197370047725651	0.4952070977336101	0
FBgn0028952	-0.2105430056943097	0.7711043164564346	0.11288686579229422	0
FBgn0028953	0.15914069527312247	0.6001736298887793	0.22172309029300763	0
FBgn0028954	-0.35011130103582827	0.08313436876393979	1.0802193964472462	0
FBgn0028955	0.7064316624010403	0.07025078296754732	1.1533488310443718	0
FBgn0028956	0.19481072204653085	0.5094970794102016	0.292858301156414	0
FBgn0028962	0.13917949324562168	0.7063006452087535	0.15101039701872743	0
FBgn0028965	0.0412157580697284	0.9354795812606195	0.028965687418506764	0
FBgn0028968	0.07829596965185547	0.8482583212129603	0.07147187133607684	0
FBgn0028969	-0.002778299280326258	0.9953397699863044	0.0020286428304931636	0
FBgn0028970	0.43186472736289966	0.21865061598853752	0.6602492948110248	0
FBgn0028974	0.09264312784279034	0.761280814650082	0.11845511490206749	0
FBgn0028978	-0.25866837702549217	0.3955356705037929	0.40281434451925124	0
FBgn0028979	0.12662805109183178	0.7336179058211119	0.134530077141197	0
FBgn0028980	-0.07989940357146248	0.8943401444084825	0.048497274554891515	0
FBgn0028982	0.08734366963891264	0.8239517867976213	0.08409820012369315	0
FBgn0028983	-0.09706619618463334	0.8218991443484809	0.0851814716816504	0
FBgn0028984	0.008624852387105088	0.9890162478780042	0.004796573614349967	0
FBgn0028985	-0.23044497103235148	0.16333550404251163	0.7869194029314331	0
FBgn0028988	-0.5547757781842728	0.5955496013863051	0.2250820617021492	0
FBgn0028990	0.7152984460865314	2.8163747803725282e-5	4.550309553287914	0
FBgn0028991	-0.10103107568334152	0.8735786374479679	0.05869799477659071	0
FBgn0028992	-0.12712541428993626	0.7849436232992009	0.10516153429844118	0
FBgn0028996	0.18493547757413456	0.8700025870769982	0.06047945594276763	0
FBgn0028997	-0.1353010742600422	0.7933945358360466	0.10051079486820162	0
FBgn0029002	-1.4376743440701925	8.390615349876579e-9	8.076206187770099	0
FBgn0029006	0.24503611118055632	0.05952455021367279	1.2253038775771432	0
FBgn0029067	0.19535911374321496	0.696769972563165	0.15691057360187993	0
FBgn0029079	0.029591128254624927	0.9631572964640804	0.01630278098776318	0
FBgn0029088	-0.09118942253131021	0.8475894883836402	0.07181443795143737	0
FBgn0029090	1.4700770875081086	1.0935966648273145e-4	3.9611428229183816	0
FBgn0029092	0.44997075222872773	0.008113244937227116	2.0908054125614774	0
FBgn0029093	0.09279998223517329	0.8492447546183167	0.07096712688049045	0
FBgn0029094	0.1265938648417629	0.6514942248066359	0.18608942975297232	0
FBgn0029095	0.4525408605521028	0.01573066565122051	1.803252899593154	0
FBgn0029113	-0.11407259189150822	0.5639593257243926	0.2487522173826973	0
FBgn0029114	0.4393298669309532	0.009940787351440642	2.0025792163226055	0
FBgn0029117	0.01487312784505748	0.986476414076491	0.005913293948418176	0
FBgn0029118	-0.2544057529976199	0.15133562257194927	0.8200588322842831	0
FBgn0029121	-0.22607832679510922	0.5947136136062611	0.22569211993958585	0
FBgn0029128	0.6662409860421451	0.7397323564964469	0.13092538448786126	0
FBgn0029131	0.25915254046650754	0.2639872958354409	0.5784169726806309	0
FBgn0029133	-0.01972157456513042	0.9707498276021198	0.01289267790934688	0
FBgn0029134	-0.19822636041161376	0.39542533694672233	0.40293550663688776	0
FBgn0029137	-0.128365418773576	0.9332981464144393	0.029979596705417656	0
FBgn0029147	-0.5319749752478037	0.010340073023773266	1.9854763941521545	0
FBgn0029148	-0.1352750607597485	0.8235665820642112	0.08430128410300808	0
FBgn0029152	-0.026795973932919524	0.9626540727225269	0.016529747452485907	0
FBgn0029155	0.2226244863490261	0.11390626259614471	0.9434523976401383	0
FBgn0029157	0.029302806571895226	0.9617338492769667	0.01694509821458329	0
FBgn0029158	0.03760402909547507	0.9542017374493238	0.020359796995320596	0
FBgn0029167	2.1970002871032808	3.6914616689167925e-110	109.43280163680791	1
FBgn0029173	-0.06180195500554144	0.9158867662250275	0.038158216117571885	0
FBgn0029174	-0.09191465445725076	0.7487524442125636	0.12566174689806275	0
FBgn0029176	0.08571870719955206	0.8532285731795454	0.06893460919257657	0
FBgn0029502	-0.0648490150239692	0.8863188343531662	0.05241002180169074	0
FBgn0029503	0.13412698877404905	0.7323356758201255	0.13528980864012521	0
FBgn0029504	0.403419048621094	0.07188986640182583	1.1433323234687787	0
FBgn0029506	-0.39987100367132916	0.08778496249640239	1.0565798720683248	0
FBgn0029507	-0.03211339971491047	0.9620815510751751	0.01678811332515333	0
FBgn0029508	-0.1879157293964122	0.9550559288108263	0.019971195052170588	0
FBgn0029512	-0.03622063762386883	0.9333478149572291	0.029956484905419963	0
FBgn0029514	-0.2632918933170329	0.39409703580934347	0.40439683165681956	0
FBgn0029521	-0.5590631258758669	0.12427532512415168	0.9056150920035655	0
FBgn0029522	-0.44896948912400025	0.43971402678219634	0.35682968025943207	0
FBgn0029523	-0.38810229605814395	0.7433804700516973	0.12878885279126706	0
FBgn0029524	-0.8591006097224125	0.4311104997080414	0.3654113997632901	0
FBgn0029525	-0.020865601232582735	0.9689369805465977	0.013704468450661762	0
FBgn0029526	-0.654869166903179	0.1620300069122283	0.7904045494720655	0
FBgn0029529	-0.263283825740044	0.5955496013863051	0.2250820617021492	0
FBgn0029538	0.06074832761513594	0.9614264453579651	0.01708393617546183	0
FBgn0029568	-0.5447478397235348	0.6845913217313315	0.16456861052692293	0
FBgn0029573	-0.3302006591014852	0.8480744215567684	0.07156603518047748	0
FBgn0029580	-0.19251415881769465	0.9007968547855028	0.045373138868933724	0
FBgn0029587	-0.00830331873487599	0.9967784657490287	0.0014013530157541585	0
FBgn0029588	-0.4636201144481644	0.5747598140517995	0.24051360439595537	0
FBgn0029594	-0.3422685715400455	0.09905352427070341	1.0041300678882765	0
FBgn0029596	-0.5053049870239832	0.2879117308130442	0.5407406396596639	0
FBgn0029608	0.5416787431431689	0.0029143166771497747	2.535463258445858	0
FBgn0029629	0.017462054314686126	0.9780109378457541	0.009656288137253369	0
FBgn0029643	-0.25962066628473995	0.9204804143260087	0.03598544783419954	0
FBgn0029648	-0.11163749569092855	0.9195492930409425	0.036424985162303365	0
FBgn0029658	-0.21748109341775285	0.8995104373534587	0.04599379300913098	0
FBgn0029659	-0.8529218467233317	0.07726579977562646	1.1120126956732825	0
FBgn0029660	-0.00733035120324853	0.9966037737629153	0.0014774726523117466	0
FBgn0029661	-0.22816381610972927	0.881759415459073	0.05464989422345747	0
FBgn0029662	-0.2032184586645712	0.6912038449350018	0.16039385468800257	0
FBgn0029663	-0.2608310788350112	0.7882161249131682	0.10335468481020493	0
FBgn0029664	-0.5453021481733437	6.327226805845477e-4	3.198786597536788	0
FBgn0029665	-0.15556323711583156	0.8036221899824255	0.0949480798209148	0
FBgn0029666	-0.0664630283047276	0.9102963079096604	0.040817218729549916	0
FBgn0029667	-0.45088472808827784	0.7698061292261289	0.11361863535822565	0
FBgn0029669	-0.2104579591919991	0.9182188518784549	0.03705379501288647	0
FBgn0029672	0.15434210406892993	0.8170389208427243	0.0877572547226424	0
FBgn0029676	-0.4538922091704386	0.5089896958237002	0.2932910095929161	0
FBgn0029685	0.2636138858831932	0.17899135460147647	0.7471679452186942	0
FBgn0029686	-0.13191238474537748	0.8804958955733678	0.05527266415325437	0
FBgn0029687	-0.045998113088165794	0.9524390810977741	0.021162792648838	0
FBgn0029688	0.12205790243293763	0.6166319182670047	0.20997399896004013	0
FBgn0029689	0.03278397535354447	0.9609109674609985	0.017316849721303082	0
FBgn0029693	-0.2819158978887958	0.08379461388120332	1.076783895890589	0
FBgn0029697	-0.7542318839606676	0.7046717731329373	0.15201312458351338	0
FBgn0029704	-0.015794725210217065	0.9798722450315904	0.00883054358770082	0
FBgn0029706	0.20145251414301224	0.39311297149020297	0.40548262559310544	0
FBgn0029709	-0.07340353596846283	0.8797142043725489	0.055658395603602966	0
FBgn0029710	0.1346740954488822	0.9266621821623987	0.03307856052838859	0
FBgn0029711	0.01193345254602322	0.989034431851331	0.0047885887842785855	0
FBgn0029712	-0.20938848653785103	0.8906557819360937	0.05029010840939188	0
FBgn0029713	-0.31920047149387143	0.06103472187208187	1.2144230301144678	0
FBgn0029714	0.041875449249131176	0.9536776336874155	0.020598402623024797	0
FBgn0029715	0.10032686890630581	0.8133463940540877	0.08972445442182118	0
FBgn0029718	-0.008877179649902743	0.9911800905962888	0.0038474300288945744	0
FBgn0029719	-0.40450835729229795	0.7203608426802578	0.14244990255722664	0
FBgn0029722	0.26421699478717703	0.8656362425990755	0.06266456874480467	0
FBgn0029736	-0.09348307191179622	0.8519302145985844	0.06959597877323652	0
FBgn0029737	-0.019964949817173925	0.9857465121181089	0.006234750922797724	0
FBgn0029738	0.1054327682228436	0.8111344335858491	0.09090716190952844	0
FBgn0029747	0.2576072851605074	0.9157358973874221	0.03822976087961598	0
FBgn0029750	0.48895924242901156	0.7597801166392709	0.11931207607063367	0
FBgn0029755	0.05978588262134528	0.9351525801640082	0.029117523547714557	0
FBgn0029756	0.10759043942884568	0.8534108956633556	0.06884181671895519	0
FBgn0029761	-1.0097443580781948	0.126169883754723	0.8990442970729129	0
FBgn0029762	0.3065555726571899	0.8568244824936065	0.0671081326757695	0
FBgn0029763	0.002961994364898416	0.9952258517817227	0.00207835136273255	0
FBgn0029764	-0.07814922054659387	0.833250298893451	0.07922452188255004	0
FBgn0029765	-0.4905741221459416	0.699019590808578	0.15551065249346782	0
FBgn0029766	0.5599671190075363	0.16543253959748294	0.7813790632373917	0
FBgn0029771	-0.16474824605488136	0.6015824944237864	0.2207048098595084	0
FBgn0029778	-0.28038953848735615	0.467218046692663	0.33048039057957895	0
FBgn0029783	0.1284779343832701	0.8551465257290465	0.06795946437890378	0
FBgn0029785	0.03204326719539099	0.9567854109452936	0.01918545542324398	0
FBgn0029789	0.0031075163292531224	0.9955038779410753	0.0019570438584402055	0
FBgn0029791	0.404000265529139	0.8528439659108038	0.06913041894100963	0
FBgn0029795	0.32250103696876675	0.8605798330101647	0.06520883547287348	0
FBgn0029798	0.32359966897577647	0.06564224219906516	1.1828165927918557	0
FBgn0029799	-0.1626903668977012	0.842935584849798	0.07420561186772949	0
FBgn0029800	0.4032592404914144	0.28850484454508524	0.5398468898166275	0
FBgn0029801	0.810052001640017	3.0533543474731164e-9	8.515222792091045	0
FBgn0029803	0.11170716000412702	0.9010592159695041	0.045246667041209006	0
FBgn0029804	-0.3037082466322443	0.918636343739431	0.036856376713375216	0
FBgn0029808	-4.1871284788264177e-4	0.9988217178489455	5.120231494708725e-4	0
FBgn0029813	-0.0774797548681051	0.9366494301235586	0.02842292677661389	0
FBgn0029818	-0.06947883694456695	0.8684432831851803	0.06125853945525216	0
FBgn0029819	-0.033644009608086146	0.9563789943632026	0.019369971172252667	0
FBgn0029820	0.24749265317502558	0.3282309416390655	0.4838204813276802	0
FBgn0029821	0.07289399728657629	0.9318527701652461	0.030652699401154695	0
FBgn0029822	0.062072697970456635	0.8916563056613233	0.04980251481504041	0
FBgn0029823	-0.4248094168483043	0.08928931346467597	1.0492005162631286	0
FBgn0029824	-0.15300163227332111	0.8007252766405984	0.09651646182345726	0
FBgn0029825	-0.5836411144734438	0.12630591762243565	0.8985763016175522	0
FBgn0029826	-0.8102385289040046	0.48689244258003206	0.3125669664096647	0
FBgn0029830	0.026972960608899785	0.9919763559468082	0.003498679261351801	0
FBgn0029833	-0.04386904283547194	0.9500737018400396	0.02224270306811716	0
FBgn0029834	-0.12927370687206918	0.9366494301235586	0.02842292677661389	0
FBgn0029840	0.21706766731361327	0.5747598140517995	0.24051360439595537	0
FBgn0029848	-1.3387233963733278	0.061483400260266136	1.2112421224111347	0
FBgn0029849	0.2796645845269608	0.38699865096637576	0.4122905488800035	0
FBgn0029850	-0.23863822773419402	0.361457338209959	0.44194295389739147	0
FBgn0029851	0.0129372580458395	0.9924218288777373	0.00330369174274874	0
FBgn0029853	-0.14953281624178164	0.5778220058948531	0.23820592241443245	0
FBgn0029854	-0.30152636676753963	0.15466394051316326	0.8106109291035164	0
FBgn0029856	-0.2526100002388359	0.9625548049128808	0.01657453372217221	0
FBgn0029857	0.11727613386386479	0.7830358852806194	0.10621833446538181	0
FBgn0029858	-0.12006371067878256	0.8763747060544457	0.05731016554709591	0
FBgn0029861	-0.4518317987722991	0.016245212572730462	1.7892746014282732	0
FBgn0029866	0.1691983000772357	0.9182188518784549	0.03705379501288647	0
FBgn0029867	0.1347911540977304	0.5147425496915978	0.28840993057927233	0
FBgn0029868	0.09215123113431332	0.8206482024491257	0.08584297744605575	0
FBgn0029870	0.2719229420297192	0.10183238716361562	0.9921140753443268	0
FBgn0029873	-0.04207281909693726	0.9470928687239134	0.02360743346046023	0
FBgn0029874	-0.13473286484974853	0.8239080137581796	0.08412127294758719	0
FBgn0029877	0.1605309834613901	0.9220335383799082	0.03525328147520264	0
FBgn0029878	-0.125958335775156	0.7011401470345587	0.15419516462911056	0
FBgn0029879	-0.17347409297299385	0.9092760258255123	0.04130425946693019	0
FBgn0029880	-0.28989437645504645	0.8569542436394711	0.0670423662511281	0
FBgn0029881	0.5057548861094975	0.008657894978424525	2.0625876865486577	0
FBgn0029882	-0.0278860109394811	0.9614264453579651	0.01708393617546183	0
FBgn0029885	0.15855534283847322	0.5726092186402476	0.24214166439621848	0
FBgn0029887	-0.0067553846157429485	0.9903794547575928	0.00419837759087557	0
FBgn0029888	0.01632224995322584	0.9800925291665158	0.008732921236614554	0
FBgn0029890	-0.08216491344697592	0.9612445430383393	0.017166112662620952	0
FBgn0029891	0.23361489048115583	0.38007064184229916	0.420135675722624	0
FBgn0029892	-0.40481134189591506	0.4138602235567034	0.3831463119900328	0
FBgn0029893	0.3148847034044108	0.1399265770927112	0.8540997895218073	0
FBgn0029894	0.22692106388900984	0.6685900854313955	0.17484006787859988	0
FBgn0029895	-0.6278614325406563	0.09018840210936091	1.0448493075107814	0
FBgn0029896	2.445024258468554	3.032838945316925e-55	54.51815065167987	1
FBgn0029897	0.16681577045212354	0.816663166920515	0.08795703148618933	0
FBgn0029899	-0.04124207572025609	0.9173640320564167	0.037458291657324755	0
FBgn0029903	-0.09480398714524049	0.7849436232992009	0.10516153429844118	0
FBgn0029905	0.08704155727922727	0.8668594578158347	0.06205130810933603	0
